sample	Arc1	Arc2	Arc3	bfb	chromoplexy	chromothripsis	cpxdm	del	dm	dup	inv	invdup	pyrgo	rigma	tic	tra	tyfonas	hrd_loh	genome_doubled	fraction_cna	SVB	AA_ecdna	AA_complex	group	SBS1	SBS10a	SBS10b	SBS13	SBS15	SBS17a	SBS17b	SBS18	SBS19	SBS2	SBS21	SBS26	SBS29	SBS3	SBS30	SBS34	SBS37	SBS38	SBS39	SBS40	SBS41	SBS44	SBS5	SBS8	SBS9
CURTIS_H004030_T01_01_WG01	0.223469062236671	0.593714474424135	0.182816463339194	0	1	1	0	31	0	1	1	1	0	0	0	2	0	9	False	0.41	134	1	1	ER+ Typical	4.74922251101136	0	2.48266201906603	26.4637934392129	0.232692194995983	0	0.09347402112481	0	0.830591975176776	34.3010369636499	0	3.25060503663798	0.227100085709209	0	3.97952268833856	0.296468806908548	0.703504667631211	0	0.853895515547779	0	2.36095402635139	0	14.8059090426683	4.36856700596914	0
CURTIS_H004031_T01_01_WG01	0.20177847112361	0.382122252857625	0.416099276018765	0	6	2	0	27	0	19	1	1	0	0	0	0	0	16	False	0.54	408	2	0	ER+ High	5.22698687350512	0.813340087458561	0.914336481483999	9.13749464448016	0	0.793289654550767	7.56671731581842	0	0.143496594207067	9.89198758412318	0	7.24880681743229	0	16.1008203127628	4.60608317214403	1.96547325961616	1.18690271568603	0	1.17148310696989	0	0	2.19624863954588	22.0526705228399	7.53108219366055	1.45278002371513
CURTIS_H004032_T01_01_WG01	0.62648663722741	0	0.37351336277259	0	1	1	0	7	0	18	0	0	0	0	2	0	0	0	True	0.86	117	0	0	ER+ Typical	6.21110325087202	1.25751537408081	1.19208076811593	10.3438845385303	0.165219351307959	0	0.000407742767479156	18.7978276225713	0.636161961367313	11.6233341719943	0	6.53863797330552	3.19954138166276	0	5.515558048121	1.33574721143856	0	0	1.74607400228386	1.05128814464826	6.37097153956198	0.0637024240480037	19.8779250278083	4.07301946551437	0
CURTIS_H004033_T01_01_WG01	0.326247569445486	0.287110252739654	0.386642177814859	0	1	0	0	13	0	7	0	0	1	0	2	1	0	1	False	0.57	147	0	0	ER+ Typical	7.22509511642763	0.737327825147279	0.188832394122457	4.78155654379709	0.706332658905767	4.00803550311471	14.2351870832146	0	1.44297183367048	1.33953887579479	0	7.65123215851065	0	0.606943905772605	3.34376851293114	1.06318400381493	3.02620217052026	0	11.0390319247246	0	1.62553791756508	1.73495766008876	22.4593635932921	12.0308094207518	0.754090897833265
CURTIS_H004034_T01_01_WG01	0.234304086373029	0.583692847546535	0.182003066080436	0	0	1	0	10	0	4	0	0	0	0	1	1	0	15	False	0.45	71	0	0	ER+ Typical	4.96475279411574	1.02492743142434	1.8548390784103	11.1934094470685	0	0.130585903837618	0.412570000646649	1.96789512433972	1.41141220434065	24.8036914546149	0	2.60089006926523	2.34415369981011	0	5.77496921098605	0.517456330997996	0.341282152436878	0	0.198308354132726	9.27697668328106	2.84718392430022	2.10148237179656	18.6537007676356	6.89413907394473	0.685373922614378
CURTIS_H004035_T01_01_WG01	0.0292370627156366	0.826806406073253	0.143956531211111	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	False	0.27	36	0	0	ER+ Typical	11.9063264842019	0.755484715614466	1.13559285934833	2.80563120185865	0	0.7821536095941	1.56610427731484	0	0	5.67379153663572	0	3.82482551472826	0	0	6.65151017102817	1.40658024947524	3.30838693232409	0	0.312946384526159	8.23441626131554	1.2187842334642	4.5446031961905	34.9274134010267	10.2598176266121	0.685631344741036
CURTIS_H004036_T01_01_WG01	0.323085817361208	0.385299491272529	0.291614691366262	0	0	0	0	0	0	11	0	0	0	0	1	0	0	1	False	0.51	81	0	1	ER+ Typical	11.9727356470413	0.893924604764261	0.613239393205827	1.28951440027674	0	0	0.9982282411103	0.595297329825071	0.460396049151366	1.9438961120734	0	8.42667096590777	1.43396143805852	0	4.51024317643696	1.46661674131725	2.71825356367336	0	3.17261543951005	8.61215480329228	4.78454437039165	1.76828700968304	28.4669430073768	11.0190682008011	4.85340950610289
CURTIS_H004037_T01_01_WG01	0.678751191438311	0	0.321248808561689	0	0	0	0	34	0	6	2	0	0	0	0	0	0	11	True	0.66	127	0	0	ER+ Typical	7.35726133455364	0.705413731221598	0.475231800200792	9.17202190669968	0	0	0.0607797860753753	1.44216152266401	0.481665721032089	11.2007710073486	0	5.29657395304622	0	0	4.69645747881464	1.14894811055456	3.44560268124765	0.152220505870154	10.7487584679775	0	3.67950060811948	4.14413065696324	21.6779409956562	11.3537379251438	2.76082180681085
CURTIS_H004038_T01_01_WG01	0.111468363549455	0.528337262896571	0.360194373553974	0	0	1	0	0	0	4	2	0	0	0	1	0	0	14	False	0.52	253	0	0	ER+ Typical	9.09578420580837	0	0.525986003813316	1.48413284048797	0	0	0	5.53162029454252	0.805599481230958	0.720821623947424	0	8.63136846320553	0.00425672777298563	0.119637166145563	5.46728444251835	0	3.01093940521281	0	5.66646813422197	9.34501456250185	9.53882019271131	3.53303096674413	24.1645528599131	9.58171810882816	2.77296452039374
CURTIS_H004039_T01_01_WG01	0.689523755340824	0.0603208795076941	0.250155365151482	0	0	1	0	53	0	8	1	0	0	0	5	0	0	7	True	0.71	756	0	0	ER+ Typical	7.82119228935388	0.972245613818546	0.370647131884722	1.80049132663554	0	0.21338811412498	0.317613860469533	3.80085698929461	1.2062620023336	1.38557794354518	0.00985929770935131	1.16503499847256	0.545040530675815	7.59725870425496	3.7196847780999	1.43127649883001	2.30595537842456	0	2.21860553917721	13.0173593397426	3.14612365550736	1.90858376693835	29.7161586363533	12.9446812451169	2.38610235923658
CURTIS_H004040_T01_01_WG01	0.211815439832831	0.151167802157908	0.637016758009261	1	2	0	1	11	0	3	0	0	0	0	0	0	0	18	True	0.63	268	1	1	ER+ Typical	5.16652391270607	0.799429037677208	1.71742113325312	22.821114187078	0.0840764508193675	0.162270364660768	0.35174156041537	4.33972319136128	0.99001707462541	22.3960813942243	0	2.78429896492118	0	0	2.9762921675312	0.504393811520779	0.659160145267718	0	1.77399606912647	0	5.2106630581645	1.95375410519082	16.2282907614056	6.56916691277783	2.51158569727301
CURTIS_H004041_T01_01_WG01	0.715637397146029	0	0.284362602853971	0	0	1	0	162	1	27	0	0	1	0	3	0	0	24	True	0.83	818	1	0	IC10	4.39188516954654	0	0.521140236272523	2.14784502730633	0	1.33919416941863	1.39221409662087	0	0.602217911442324	1.06325499014001	0.0669238702814707	1.03700399672338	0	13.7594504574206	2.20278039539361	0	2.2423096199402	0.264477877884948	10.0887226662241	3.86324749823997	4.28405288821865	4.10831985971532	23.4320337295064	23.1929255397041	0
CURTIS_H004042_T01_01_WG01	0.515441502856597	0.0835361519562512	0.401022345187152	0	0	0	0	20	0	3	1	1	0	0	2	0	0	3	True	0.98	321	1	0	ER+ Typical	10.2154285281825	0.647941040070083	0.397187375873406	3.28096798160257	0	2.06647462781491	9.11723603647052	0	1.08779768128481	3.15183061127077	0.375343273615025	4.17460555403231	0	5.90663606373146	4.86086078988921	1.69252987876172	3.58915103532302	0	5.54454270404084	0	3.18550228787586	2.96280914650157	25.1720370884179	10.3718733830035	2.19924491223795
CURTIS_H004043_T01_01_WG01	0.459250766464155	0.218559036525111	0.322190197010734	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	True	0.78	38	0	0	ER+ Typical	10.0210136410015	0.905592891809003	2.10450550532885	3.69149238875812	1.21796638160153	0	0	5.34995197718469	0.848793609234835	21.1862462842782	0	7.72395862597441	0	2.59108756677613	6.61742752667045	0.349554375047944	0.460157474202844	0	0	0	7.75999257598174	2.53137060761032	21.4450492339145	5.1958393346249	0
CURTIS_H004044_T01_01_WG01	0.682862655735501	0	0.317137344264499	0	3	0	0	152	0	23	1	0	0	0	7	0	0	10	True	0.7	617	0	2	ER+ Typical	4.55628459191245	1.14813964137601	0.103746397320839	5.46603432332411	0	1.25163641605021	4.57643846542879	1.11418070900849	0.410125515798963	5.12055989889968	0	2.96993060554219	0	19.6813335145567	3.12441680576693	1.4473688727732	0	0	5.74876608494364	10.8398195302696	2.52460104466183	2.08992741361667	11.1596149352444	16.6670752335052	0
CURTIS_H004045_T01_01_WG01	0.434927626289907	0.38384008030083	0.181232293409263	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	True	0.23	38	0	0	ER+ Typical	12.1229219359947	1.38957593425078	1.12452452533957	0.0155539301745612	0	0.216861645455683	0	2.5973798992863	1.56192021526002	4.36767218044559	0	9.00728182241528	2.15651254638736	0.961678781719327	7.41555660789999	1.98983046652348	3.5887771348872	0	0	8.27738344395202	5.51377527627146	4.03299467210751	24.6138732832322	8.86380192934559	0.182123769051412
CURTIS_H004046_T01_01_WG01	0.427971057737278	0.109437476925655	0.462591465337067	0	1	0	0	43	0	11	0	0	0	0	1	0	0	5	True	0.88	328	2	1	HER2+	8.53659605111633	2.30509383733475	2.04370809668823	7.60319911487744	1.13967191918191	0	0	8.5522360329125	0.37125461283746	7.75664684763457	0	6.13575909746723	0.818291999871819	0	4.96184529065749	2.16048768351549	1.3321312742248	0.0330422211879051	5.3588756553699	10.6514582846073	9.8231959979418	2.30592130670216	11.80815682382	5.77185848140831	0.530569370642572
CURTIS_H004048_T01_01_WG01	0.514088169138026	0.00673830064742696	0.479173530214547	0	1	1	0	137	1	10	0	0	2	1	6	0	0	12	True	0.88	970	1	0	IC10	3.04010881745511	0.23053867838382	0.398523996211011	18.5237991995291	0	0.00802596455882335	0.361604702856617	0	0.511364241820323	13.5605790214526	0	2.22534405396056	1.0103754830943	7.41064488683842	3.95030766213347	0	2.50772489110243	0	11.6636946169569	0	3.59386734636171	3.21202206398705	7.35366391858592	19.3518670978548	1.08594335685706
CURTIS_H004049_T01_01_WG01	0.531635955773305	0.334369436757845	0.13399460746885	0	0	0	0	37	0	25	0	0	0	0	0	1	0	12	False	0.46	138	0	1	ER+ Typical	5.08983997633616	0	0.0214028382567309	7.75250792394347	0	6.08622527469532	20.6471616577528	0	0.423882337831857	6.33889314692184	0	5.92756526999162	0.346330574958838	19.1927554623104	1.85612252698169	1.05804232226589	0	0	0.364198387680901	0	0	1.30608470536103	18.2350302013751	5.35395739333628	0
CURTIS_H004050_T01_01_WG01	0.258316683535413	0.0146116314658695	0.727071684998717	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	True	0.63	86	1	0	ER+ High	1.61339947288049	0.559459789414945	0.0312668610708895	45.5071988216562	0.411536945817842	0	0	0.436479433578394	0.761111458587765	41.6079019837016	0	1.12061868258052	0	0	0.66359761158075	0	0	0.0259218607570481	0.506778883281536	4.75659446715703	1.99813372793493	0	0	0	0
CURTIS_H004051_T01_01_WG01	0.613479752052406	0.0482698775408184	0.338250370406776	0	1	0	0	50	0	17	0	1	0	1	2	0	0	23	True	0.71	239	0	0	IC10	5.37443039565476	0.403934411541598	0.450966319585383	10.0115156389348	0	0.102988342014725	0.506989365571067	1.62708153965713	0	7.88907329227635	0	6.77574604593451	0.0175367853853564	9.83065252237685	6.25703127385623	0.260027066006667	0	0	8.70551591614328	1.89230777179466	6.80856912654056	1.17441922569159	19.3676601837934	10.7316249709014	1.81192980633963
CURTIS_H004052_T01_01_WG01	0	0.308320784422535	0.691679215577465	0	1	0	0	7	0	0	1	0	0	0	2	0	1	9	False	0.24	839	1	0	ER+ Typical	8.71092114822148	1.00164925788088	2.2588876909427	1.57743154911864	1.71641633412143	0	0	1.41058596050583	4.53349868126909e-05	2.48092758460414	0	10.2988748365106	0	0	15.2634011382114	0.325409596079534	2.21091696924284	19.1406904927303	4.25236788678162	6.79888799224917	5.0262770417575	0	14.0507459028086	3.47556328324656	0
CURTIS_H004053_T01_01_WG01	0.181637050935319	0.425775446328083	0.392587502736598	0	2	0	0	12	0	3	0	0	0	0	2	1	0	5	False	0.31	156	0	0	ER+ Typical	11.7418006577507	0.214855495158743	1.19417196217453	2.16319195524189	1.75205846944841	0	0	0	0	0.858610681588165	0	7.45192186725565	0	4.40923232875075	3.16311650365405	0.429427271501648	3.6713178320351	0.0790588398172108	5.4726122952365	2.0976557882798	4.00583116905982	0.857988775024769	36.0693634814156	10.9369355511847	3.43084907542199
CURTIS_H004054_T01_01_WG01	0.667102396975616	0	0.332897603024384	1	1	0	0	27	0	45	0	0	1	0	0	1	0	16	True	0.9	265	1	0	IC10	10.5489464105056	1.43812327502313	1.77771980767604	3.39592674307755	0	0.0549231573441036	0.545671249859922	6.60282431058831	0	2.88447272188281	0	8.73656426230808	0	0	4.17757635222002	1.28992165633982	4.97876979595491	1.13657367062235	4.42282582331381	9.04994997994727	12.445626153676	3.53128101477696	13.0310467786481	9.75646929959913	0.194787536636083
CURTIS_H004055_T01_01_WG01	0.174307376972277	0.132112395280278	0.693580227747445	1	11	0	0	24	0	2	1	0	0	0	1	0	1	18	True	0.81	1074	2	0	ER+ Typical	9.13438220244047	0.818098401791497	0.594963190456561	3.36815125935607	0	0	0.0423802849832199	5.10497035974522	1.05438590222454	3.87683709668667	0.403049378181944	1.10548386059923	0	0	6.00652652358251	0.979983338175519	0.387447069677065	0.542123234386142	4.816212185913	8.31172567641824	5.35113322278763	1.09792572694955	28.2508562459473	17.6157118167415	1.13765302295616
